series,condition,metric,estimate,ci_low,ci_high
main,redis-periodic:8,ack_ms.p99,0.3376858,0.32537667000000003,0.35111761250000006
main,redis-periodic:8,drain_delivery_ms.p99,728.0049606,719.57569772,736.051833195
durability,nats-always,publish_mps,374.8509528734612,193.64491561553947,563.6815125734656
durability,nats-always,publish_ms.p50,108.66433839999998,55.009888274999994,162.35661437000002
durability,nats-always,publish_ms.p95,554.1598847,72.52374376249999,1438.384670245
durability,nats-always,publish_ms.p99,579.5683876,91.36229017,1459.6468623699998
durability,nats-memory,publish_mps,60375.07309476331,58988.871047539884,61319.92740035123
durability,nats-memory,publish_ms.p50,0.2408334,0.23936280000000001,0.2426678225
durability,nats-memory,publish_ms.p95,0.41988709999999996,0.40526162749999994,0.4409940300000001
durability,nats-memory,publish_ms.p99,0.7042327,0.6781380349999999,0.742234125
durability,nats-periodic,publish_mps,49492.26204667591,48288.33307780005,50480.26987130184
durability,nats-periodic,publish_ms.p50,0.28113029999999994,0.27930765,0.282801465
durability,nats-periodic,publish_ms.p95,0.5599077,0.548936275,0.5704953
durability,nats-periodic,publish_ms.p99,0.8491538999999999,0.8317790975,0.8693375325
durability,redis-always,publish_mps,3028.2104110765335,1725.122349126556,4305.635274904047
durability,redis-always,publish_ms.p50,9.959188777777777,4.0745958416666666,16.789270602777776
durability,redis-always,publish_ms.p95,20.962308555555556,8.835655883333333,35.26683547222222
durability,redis-always,publish_ms.p99,29.00143544444444,11.614713547222223,50.92890545833332
durability,redis-memory,publish_mps,73904.46756827575,73601.90150712122,74191.20622109051
durability,redis-memory,publish_ms.p50,0.2037597,0.20316398249999998,0.20435003749999997
durability,redis-memory,publish_ms.p95,0.31598800000000005,0.31264125000000004,0.319350135
durability,redis-memory,publish_ms.p99,0.47439090000000006,0.46601013,0.48606115750000006
durability,redis-periodic,publish_mps,61377.589028044335,61078.70515273352,61673.838868839586
durability,redis-periodic,publish_ms.p50,0.24724210000000002,0.2457418,0.2489137
durability,redis-periodic,publish_ms.p95,0.3880447,0.383644895,0.3933797725
durability,redis-periodic,publish_ms.p99,0.557434,0.550655545,0.564865325
serial,nats-always,publish_mps,584.8265020747805,564.7914354833644,597.9715028178424
serial,nats-always,publish_ms.p50,1.662218,1.64859215,1.6764412
serial,nats-always,publish_ms.p95,2.0184819999999997,1.858509695,2.3095938325000005
serial,nats-always,publish_ms.p99,2.755512,2.0634347675000004,3.8074741174999995
serial,nats-always,drain_mps,2221.1636676121025,2137.394731761914,2328.0081913910435
serial,nats-always,cycle_ms.mean,0.4500741118164062,0.4306828906103514,0.4662394702026367
serial,nats-always,cycle_ms.p50,0.44558149999999996,0.432622115,0.45657010749999993
serial,nats-always,cycle_ms.p95,0.5456365999999999,0.5315721525,0.5616284350000001
serial,nats-always,cycle_ms.p99,0.7319966,0.6450418650000002,0.8685674099999999
serial,nats-always,ack_ms.p99,0.34429930000000003,0.306425315,0.4022180375
serial,nats-always,drain_delivery_ms.p99,458.3106602,438.368751475,474.82577855999995
serial,nats-memory,publish_mps,4736.833866068082,4479.76737998609,5070.665218463657
serial,nats-memory,publish_ms.p50,0.20551029999999998,0.18875227000000003,0.21811998
serial,nats-memory,publish_ms.p95,0.262518,0.25403033500000005,0.27117139999999995
serial,nats-memory,publish_ms.p99,0.32451169999999996,0.30427908749999993,0.3511398
serial,nats-memory,drain_mps,2237.805606534969,2156.123523402256,2362.7175347115726
serial,nats-memory,cycle_ms.mean,0.4470344497070311,0.42564707939453095,0.461744721799316
serial,nats-memory,cycle_ms.p50,0.44263050000000004,0.4198985575,0.45688974749999994
serial,nats-memory,cycle_ms.p95,0.5311703,0.5187376475,0.54308651
serial,nats-memory,cycle_ms.p99,0.6218477,0.5974434300000001,0.6494012050000001
serial,nats-memory,ack_ms.p99,0.3029295,0.29548552,0.31051913999999997
serial,nats-memory,drain_delivery_ms.p99,455.17152939999994,433.08946994,470.28518407000007
serial,nats-periodic,publish_mps,4911.538701119799,4457.734997738718,5425.784767482479
serial,nats-periodic,publish_ms.p50,0.2003155,0.17983834,0.21901299749999997
serial,nats-periodic,publish_ms.p95,0.25692339999999997,0.2324941125,0.2778117375
serial,nats-periodic,publish_ms.p99,0.3341552,0.30370486750000003,0.3622685275
serial,nats-periodic,drain_mps,2371.512598508059,2136.75898627373,2685.628638162174
serial,nats-periodic,cycle_ms.mean,0.4320566975585939,0.38875520226318333,0.4664007048999023
serial,nats-periodic,cycle_ms.p50,0.4277221000000001,0.381998715,0.462808815
serial,nats-periodic,cycle_ms.p95,0.4981039,0.4443059,0.5381189
serial,nats-periodic,cycle_ms.p99,0.6425703,0.5685464324999999,0.6916650099999999
serial,nats-periodic,ack_ms.p99,0.2904883,0.255659835,0.3199833875
serial,nats-periodic,drain_delivery_ms.p99,439.8307399,395.8573306275,474.936845045
serial,redis-always,publish_mps,602.7094612577732,591.2606087064513,613.5592962906264
serial,redis-always,publish_ms.p50,1.5921482,1.5775345,1.6070551575000003
serial,redis-always,publish_ms.p95,1.8816735999999998,1.8240832075,1.9581424174999997
serial,redis-always,publish_ms.p99,2.8466750999999997,2.3646894025,3.3400650399999994
serial,redis-always,drain_mps,300.00708004246235,295.1506792711585,304.58780163607133
serial,redis-always,cycle_ms.mean,3.3328038095703114,3.2816144156274394,3.3877900192089823
serial,redis-always,cycle_ms.p50,3.2304114,3.1791216149999997,3.2779310925
serial,redis-always,cycle_ms.p95,3.7486463999999997,3.5544364050000006,3.9828794899999997
serial,redis-always,cycle_ms.p99,5.5713062,4.8633773925,6.286940094999999
serial,redis-always,ack_ms.p99,2.7344687999999997,2.4103860999999998,3.061307905
serial,redis-always,drain_delivery_ms.p99,3377.4808404000005,3326.6923781474998,3432.3469726999997
serial,redis-memory,publish_mps,5946.839910326626,5385.563413974978,6724.070044496076
serial,redis-memory,publish_ms.p50,0.167459,0.1508265925,0.18207842750000003
serial,redis-memory,publish_ms.p95,0.20115310000000003,0.18095935750000003,0.21647
serial,redis-memory,publish_ms.p99,0.2403973,0.21749367249999998,0.2567147625000001
serial,redis-memory,drain_mps,2976.7734559115247,2919.1911620932174,3054.879475780128
serial,redis-memory,cycle_ms.mean,0.3343990469726564,0.32644117108398424,0.3404654317993165
serial,redis-memory,cycle_ms.p50,0.3303946,0.32285732,0.33580552750000003
serial,redis-memory,cycle_ms.p95,0.400664,0.38118581,0.41455594500000004
serial,redis-memory,cycle_ms.p99,0.4968565,0.46455885,0.5211425649999999
serial,redis-memory,ack_ms.p99,0.23325999999999997,0.21919815000000004,0.2454829275
serial,redis-memory,drain_delivery_ms.p99,341.049795,332.6553461975,347.4261099600001
serial,redis-periodic,publish_mps,5494.4380656917765,5076.829065823844,6107.238469608267
serial,redis-periodic,publish_ms.p50,0.1786211,0.162910905,0.19132768249999998
serial,redis-periodic,publish_ms.p95,0.2140258,0.1964960125,0.2261504325
serial,redis-periodic,publish_ms.p99,0.25713759999999997,0.23270318,0.27833443999999996
serial,redis-periodic,drain_mps,2791.753862000262,2566.415712188554,3129.954765940398
serial,redis-periodic,cycle_ms.mean,0.3640404975585937,0.33118123156250023,0.38927421602050766
serial,redis-periodic,cycle_ms.p50,0.36037949999999996,0.32657582500000004,0.38635883
serial,redis-periodic,cycle_ms.p95,0.428566,0.3869370325,0.4568587874999999
serial,redis-periodic,cycle_ms.p99,0.5407311000000001,0.4787479925,0.5965548374999999
serial,redis-periodic,ack_ms.p99,0.24754749999999998,0.221651245,0.2666945875
serial,redis-periodic,drain_delivery_ms.p99,371.06787549999996,337.4542374,396.7657086850001
