record_id,series,trial_key,profile,category,stage,source,source_line,timed_start_ns,timed_end_ns,timing_scope,utc_end,nominal_censor_budget_ms,confirmed_messages,note
historical-123,main,Tmain122,nats-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,123,18208323761133948,18208324832631185,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:09:12.290191884Z,,16384,
historical-124,main,Tmain123,redis-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,124,18208325234544305,18208331380042759,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:09:18.733407477Z,,16384,
historical-125,main,Tmain124,nats-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,125,18208331785886992,18208332628440797,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:09:20.087482203Z,,16384,
historical-126,main,Tmain125,nats-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,126,18208333105268568,18208336449848631,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:09:23.911915887Z,,16384,
historical-127,main,Tmain126,nats-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,127,18208339791665074,18208363569436295,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:09:51.029034726Z,,16384,
historical-128,main,Tmain127,redis-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,128,18208364120207128,18208364924284425,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:09:52.42371483Z,,16384,
historical-129,main,Tmain128,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,129,18208365509816593,18208366479128683,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:09:54.021848754Z,,16384,
historical-130,main,Tmain129,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,130,18208367128465898,18208367818360010,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:09:55.328327698Z,,16384,
historical-131,main,Tmain130,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,131,18208368367523684,18208369265536983,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:09:56.716238825Z,,16384,
historical-132,main,Tmain131,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,132,18208369817558409,18208372640942405,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:10:00.161242938Z,,16384,
historical-133,main,Tmain132,nats-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,133,18208373139637810,18208380400010396,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:10:07.751198156Z,,16384,
historical-134,main,Tmain133,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,134,18208380735960060,18208388528449818,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:10:15.885148621Z,,16384,
historical-135,main,Tmain134,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,135,18208388898334633,18208390102347025,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:10:17.607164065Z,,16384,
historical-136,main,Tmain135,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,136,18208390635163046,18208392443522775,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:10:19.905162491Z,,16384,
historical-137,main,Tmain136,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,137,18208392924238644,18208396348358302,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:10:23.81211385Z,,16384,
historical-138,main,Tmain137,redis-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,138,18208396835848592,18208398491402299,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:10:25.964152992Z,,16384,
historical-139,main,Tmain138,redis-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,139,18208402273680950,18208429065394652,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:10:56.559897158Z,,16384,
historical-140,main,Tmain139,redis-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,140,18208429575662754,18208430605966378,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:10:58.094204329Z,,16384,
historical-141,main,Tmain140,nats-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,141,18208431463157793,18208455697768716,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:11:23.166064426Z,,16384,
historical-142,main,Tmain141,redis-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,142,18208456449937304,18208472148292714,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:11:39.713043386Z,,16384,
historical-143,main,Tmain142,nats-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,143,18208473070951905,18208498007679241,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:12:05.473387041Z,,16384,
historical-144,main,Tmain143,nats-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,144,18208498842863410,18208530209450277,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:12:37.576290607Z,,16384,
historical-145,main,Tmain144,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,145,18208530520049450,18208536218880927,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:12:43.577803944Z,,16384,
historical-146,main,Tmain145,redis-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,146,18208537257034442,18208587776574069,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:13:35.336670733Z,,16384,
historical-147,main,Tmain146,nats-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,147,18208588344787875,18208590047127094,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:13:37.505726617Z,,16384,
historical-148,main,Tmain147,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,148,18208590534116452,18208592057099548,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:13:39.560912455Z,,16384,
historical-149,main,Tmain148,redis-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,149,18208592759493042,18208602842195612,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:13:50.367915585Z,,16384,
historical-150,main,Tmain149,redis-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,150,18208603385534720,18208606579540441,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:13:54.125153467Z,,16384,
historical-151,main,Tmain150,redis-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,151,18208607996462180,18208668868352507,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:14:56.244755624Z,,16384,
historical-152,main,Tmain151,redis-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,152,18208670110871799,18208729994627074,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:15:57.369730634Z,,16384,
historical-153,main,Tmain152,redis-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,153,18208730444142985,18208731270247942,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:15:58.746904657Z,,16384,
historical-154,main,Tmain153,nats-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,154,18208732107386060,18208763826775477,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:16:31.186861064Z,,16384,
historical-155,main,Tmain154,redis-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,155,18208764401192856,18208774452156865,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:16:41.942222585Z,,16384,
historical-156,main,Tmain155,nats-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,156,18208774965955002,18208778160660496,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:16:45.622152302Z,,16384,
historical-157,main,Tmain156,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,157,18208778628463840,18208780144976706,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:16:47.655400626Z,,16384,
historical-158,main,Tmain157,nats-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,158,18208781108893053,18208806473801971,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:17:13.934215899Z,,16384,
historical-159,main,Tmain158,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,159,18208806973336297,18208807884273184,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:17:15.347842335Z,,16384,
historical-160,main,Tmain159,nats-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,160,18208808382558024,18208809227076202,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:17:16.682335234Z,,16384,
historical-161,main,Tmain160,redis-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,161,18208809967053718,18208825922606298,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:17:33.457948181Z,,16384,
historical-162,main,Tmain161,nats-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,162,18208826830918163,18208852222332906,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:17:59.684483203Z,,16384,
historical-163,main,Tmain162,nats-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,163,18208853060072929,18208879314447887,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:18:26.785336097Z,,16384,
historical-164,main,Tmain163,redis-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,164,18208879856687860,18208880865469522,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:18:28.373048441Z,,16384,
historical-165,main,Tmain164,nats-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,165,18208881378073803,18208883099391575,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:18:30.558480346Z,,16384,
historical-166,main,Tmain165,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,166,18208883559241493,18208884485961761,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:18:31.984234913Z,,16384,
historical-167,main,Tmain166,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,167,18208884999577063,18208887910324057,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:18:35.374836009Z,,16384,
historical-168,main,Tmain167,redis-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,168,18208888794907658,18208917200695828,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:19:04.754270582Z,,16384,
historical-169,main,Tmain168,nats-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,169,18208917771077624,18208918895432694,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:19:06.346523846Z,,16384,
historical-170,main,Tmain169,nats-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,170,18208919321650732,18208926650506972,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:19:14.006638096Z,,16384,
historical-171,main,Tmain170,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,171,18208927035589467,18208929619584775,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:19:17.171091838Z,,16384,
historical-172,main,Tmain171,redis-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,172,18208930963850096,18208985176148019,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:20:12.693801897Z,,16384,
historical-173,main,Tmain172,nats-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,173,18208986208913152,18209014495334147,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:20:41.965429178Z,,16384,
historical-174,main,Tmain173,redis-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,174,18209014991475175,18209017978088501,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:20:45.436681751Z,,16384,
historical-175,main,Tmain174,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,175,18209018448712219,18209019620130142,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:20:47.080140953Z,,16384,
historical-176,main,Tmain175,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,176,18209020080845957,18209021771076205,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:20:49.233734722Z,,16384,
historical-177,main,Tmain176,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,177,18209022208026374,18209030002217017,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:20:57.359608208Z,,16384,
historical-178,main,Tmain177,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,178,18209030315892457,18209036203215967,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:21:03.552383716Z,,16384,
historical-179,main,Tmain178,redis-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,179,18209036506703820,18209042568867160,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:21:09.927808544Z,,16384,
historical-180,main,Tmain179,redis-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,180,18209042921908312,18209044485763058,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:21:11.943243553Z,,16384,
historical-181,main,Tmain180,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,181,18209045046318517,18209045734280337,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:21:13.247474754Z,,16384,
historical-182,main,Tmain181,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,182,18209046265297028,18209049248837752,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:21:16.709928476Z,,16384,
historical-183,main,Tmain182,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,183,18209049648744159,18209055438307261,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:21:22.794918991Z,,16384,
historical-184,main,Tmain183,nats-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,184,18209056123757288,18209086594491744,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:21:53.960762832Z,,16384,
historical-185,main,Tmain184,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,185,18209086957343918,18209088741795773,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:21:56.196559082Z,,16384,
historical-186,main,Tmain185,nats-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,186,18209089239444948,18209090089056348,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:21:57.547770908Z,,16384,
historical-187,main,Tmain186,redis-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,187,18209090822426248,18209106147279690,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:22:13.690209733Z,,16384,
historical-188,main,Tmain187,redis-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,188,18209106690164280,18209108193143182,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:22:15.722119975Z,,16384,
historical-189,main,Tmain188,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,189,18209108783210719,18209110322543419,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:22:17.819780708Z,,16384,
historical-190,main,Tmain189,nats-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,190,18209111162074262,18209135946238437,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:22:43.411449142Z,,16384,
historical-191,main,Tmain190,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,191,18209136496682889,18209139189952350,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:22:46.73055286Z,,16384,
historical-192,main,Tmain191,redis-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,192,18209140419668277,18209190227125724,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:23:37.772240176Z,,16384,
historical-193,main,Tmain192,nats-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,193,18209191124722292,18209218079931589,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:24:05.547104193Z,,16384,
historical-194,main,Tmain193,redis-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,194,18209218968856411,18209247066557029,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:24:34.540997586Z,,16384,
historical-195,main,Tmain194,nats-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,195,18209247563669367,18209250989426015,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:24:38.44814013Z,,16384,
historical-196,main,Tmain195,nats-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,196,18209251462265542,18209252566605031,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:24:40.026767001Z,,16384,
historical-197,main,Tmain196,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,197,18209253075904755,18209253975215792,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:24:41.423874512Z,,16384,
historical-198,main,Tmain197,redis-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,198,18209254515207749,18209255527831361,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:24:43.036894139Z,,16384,
historical-199,main,Tmain198,nats-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,199,18209256510892019,18209281239618766,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:25:08.70374401Z,,16384,
historical-200,main,Tmain199,redis-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,200,18209281907392666,18209291766368284,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:25:19.292658511Z,,16384,
historical-201,main,Tmain200,redis-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,201,18209293103929300,18209355039432868,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:26:22.409953275Z,,16384,
historical-202,main,Tmain201,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,202,18209355391060800,18209362972101442,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:26:30.331003418Z,,16384,
historical-203,main,Tmain202,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,203,18209363370944238,18209364266015208,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:26:31.780524376Z,,16384,
historical-204,main,Tmain203,nats-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,204,18209364754821576,18209372044794818,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:26:39.406511276Z,,16384,
historical-205,main,Tmain204,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,205,18209372419889273,18209373579101428,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:26:41.031404077Z,,16384,
historical-206,main,Tmain205,redis-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,206,18209374128263545,18209375295082581,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:26:42.832445756Z,,16384,
historical-207,main,Tmain206,redis-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,207,18209375916796305,18209379071500882,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:26:46.550786792Z,,16384,
historical-208,main,Tmain207,redis-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,208,18209379498661732,18209385618119256,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:26:52.976440119Z,,16384,
historical-209,main,Tmain208,nats-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,209,18209385982154343,18209387727010313,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:26:55.20291637Z,,16384,
historical-210,main,Tmain209,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,210,18209388279976701,18209388960529782,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:26:56.478109024Z,,16384,
historical-211,main,Tmain210,nats-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,211,18209390045392022,18209414329727791,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:27:21.790104007Z,,16384,
historical-212,main,Tmain211,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,212,18209414762495777,18209422312604554,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:27:29.672640247Z,,16384,
historical-213,main,Tmain212,nats-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,213,18209423013491226,18209446997757528,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:27:54.462147634Z,,16384,
historical-214,main,Tmain213,nats-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,214,18209447475507682,18209448344032602,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:27:55.79691868Z,,16384,
historical-215,main,Tmain214,redis-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,215,18209448911663310,18209451820071270,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:27:59.362051376Z,,16384,
historical-216,main,Tmain215,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,216,18209452410477537,18209453312270492,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:28:00.775334897Z,,16384,
historical-217,main,Tmain216,redis-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,217,18209453855510897,18209454662034112,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:28:02.167004818Z,,16384,
historical-218,main,Tmain217,redis-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,218,18209455253708756,18209456245849083,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:28:03.772636704Z,,16384,
historical-219,main,Tmain218,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,219,18209456846366475,18209458288241025,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:28:05.771262186Z,,16384,
historical-220,main,Tmain219,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,220,18209458779736204,18209460515234896,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:28:07.975785235Z,,16384,
historical-221,main,Tmain220,redis-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,221,18209461208034257,18209489139078854,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:28:36.671628039Z,,16384,
historical-222,main,Tmain221,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,222,18209489702974542,18209490597558846,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:28:38.121235307Z,,16384,
historical-223,main,Tmain222,redis-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,223,18209491551624581,18209518653876169,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:29:06.170489416Z,,16384,
historical-224,main,Tmain223,nats-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,224,18209519509907569,18209550054255182,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:29:37.42224389Z,,16384,
historical-225,main,Tmain224,redis-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,225,18209550373249758,18209557250289546,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:29:44.604801187Z,,16384,
historical-226,main,Tmain225,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,226,18209557619242420,18209561106803395,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:29:48.571154478Z,,16384,
historical-227,main,Tmain226,nats-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,227,18209561575969809,18209563256067134,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:29:50.715141642Z,,16384,
historical-228,main,Tmain227,nats-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,228,18209563731317387,18209566514340762,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:29:53.974896385Z,,16384,
historical-229,main,Tmain228,redis-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,229,18209566999729077,18209568626964056,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:29:56.139092616Z,,16384,
historical-230,main,Tmain229,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,230,18209569244066365,18209569915945471,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:29:57.446514434Z,,16384,
historical-231,main,Tmain230,redis-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,231,18209575261575505,18209625586483735,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:30:53.129115292Z,,16384,
historical-232,main,Tmain231,nats-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,232,18209626102561573,18209633507168798,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:31:00.875597548Z,,16384,
historical-233,main,Tmain232,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,233,18209633895976380,18209636959072638,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:31:04.439659639Z,,16384,
historical-234,main,Tmain233,nats-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,234,18209637818830749,18209661808989433,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:31:29.275660173Z,,16384,
historical-235,main,Tmain234,nats-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,235,18209662659033600,18209689435314366,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:31:56.904654256Z,,16384,
historical-236,main,Tmain235,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,236,18209689919767975,18209691085781510,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:31:58.540176343Z,,16384,
historical-237,main,Tmain236,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,237,18209691475212419,18209697174621645,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:32:04.532850324Z,,16384,
historical-238,main,Tmain237,nats-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,238,18209697560113273,18209698696754875,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:32:06.154617746Z,,16384,
historical-239,main,Tmain238,redis-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,239,18209699413843541,18209714728110670,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:32:22.266891827Z,,16384,
historical-240,main,Tmain239,redis-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,240,18209716031474021,18209775221679569,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:33:22.600306736Z,,16384,
historical-241,main,Tmain240,nats-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,241,18209775996190250,18209801799179919,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:33:49.267872004Z,,16384,
historical-242,main,Tmain241,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,242,18209802283149998,18209805685644508,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:33:53.149785161Z,,16384,
historical-243,main,Tmain242,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,243,18209806081380674,18209812970721684,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:34:00.344346382Z,,16384,
