id,campaign,block,kind,engine,version,profile,host,publishers,consumers,cpus,seconds,count,payload,compression,trace,recovery,delta_ms,age,kill,seed,pilot,status,error,stage,attempt_records,confirmed_records,unknown_records,throughput_mps,p50_ms,p99_ms,sample_count,mean_ms,max_ms,p99_rank,positions_above_p99,measured_seconds,driver_sample_seconds,driver_mean_cores,driver_quota_percent,driver_throttled_usec,driver_throttled_periods,driver_host_busy_fraction,driver_host_iowait_fraction,broker_sample_seconds,broker_mean_cores,broker_quota_percent,broker_throttled_usec,broker_throttled_periods,broker_host_busy_fraction,broker_host_iowait_fraction,seconds_until_workers_joined,retained_count_at_reconciliation,reset_verified,occupancy,censored,actual_age_ms,observation_seconds,receipt_excess_ms,reference_to_redelivery_ms,redelivery_before_reference,after_nominal_deadline,sync_complete_calls,sync_by_call,sync_errors,sync_mean_ms,sync_p50_ms,sync_p99_ms,sync_max_ms,sync_sum_call_seconds,sync_broker_bracket_seconds,sync_boundary_overlap_calls,sync_calls_per_confirmed_message
F0041,main03,1,publication,redis,7.4.2,periodic,redis-old,16,0,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092444,False,complete,,complete,897989.0,897989.0,0.0,59865.18566904749,0.248059,0.597339,897989.0,0.2659093394852336,12.20994,889010.0,8979.0,15.000187337,15.000660822,0.9986394718044642,49.93197359022321,0.0,0.0,0.5928463981280294,0.002674243690456293,15.00217492,0.6175337275696823,30.876686378484113,0.0,0.0,0.13900276081318497,0.005856270392370117,,,,,,,,,,,,,,,,,,,,,,
F0042,main03,1,publication,nats,2.15.0,periodic,nats-current,1,0,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092445,False,complete,,complete,63729.0,63729.0,0.0,4248.552178296681,0.227555,0.328354,63729.0,0.23230822860863978,38.014448,63092.0,637.0,15.00016884,15.000761059,0.42144048392844946,21.072024196422472,0.0,0.0,0.31113405610049905,0.0022371364653243847,15.00227571,0.22655396192555377,11.327698096277688,0.0,0.0,0.06124586318126597,0.007540530350634661,,,,,,,,,,,,,,,,,,,,,,
F0043,main03,1,publication,nats,2.10.24,always,nats-old,1,0,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092446,False,complete,,complete,7674.0,7674.0,0.0,511.55367745036375,1.725862,7.077256,7674.0,1.9501716185822255,62.352923,7598.0,76.0,15.00135829,15.002122714,0.0787528553474276,3.93764276737138,0.0,0.0,0.13523552253925375,0.0032078338679723114,15.004127291,0.19776345151242958,9.888172575621478,0.0,0.0,0.0792045978940303,0.03935058941980954,,,,,,,,,,,,,,,,,,,,,,
F0044,main03,1,publication,nats,2.15.0,always,nats-current,1,0,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092447,False,complete,,complete,8575.0,8575.0,0.0,571.6450884746347,1.695476,2.73061,8575.0,1.7446969053061292,136.410215,8490.0,85.0,15.000566213,15.000843993,0.08737895018517976,4.368947509258988,0.0,0.0,0.11000506158258816,0.0025307912940779483,15.002355582,0.21877711017181783,10.938855508590892,0.0,0.0,0.06145579716228696,0.037780203173537065,,,,,,,,,,,,,,,,,,,,,,
F0045,main03,1,publication,redis,7.4.2,periodic,redis-old,1,0,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092448,False,complete,,complete,73175.0,73175.0,0.0,4878.296161041806,0.201685,0.287417,73175.0,0.20205462256235135,6.030978,72444.0,731.0,15.000114299,15.000680059,0.31162427180728924,15.581213590364463,0.0,0.0,0.24591836734693878,0.0027210884353741495,15.002055145,0.1087560993630783,5.437804968153915,0.0,0.0,0.05520320453976467,0.0016690311274305265,,,,,,,,,,,,,,,,,,,,,,
F0046,main03,1,publication,nats,2.10.24,periodic,nats-old,1,0,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092449,False,failed,nats: timeout,measurement,11209.0,11208.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,7.62352672,11209.0,True,,,,,,,,,,,,,,,,,,,
F0047,main03,1,publication,nats,2.10.24,memory,nats-old,1,0,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092450,False,complete,,complete,69462.0,69462.0,0.0,4630.765343969601,0.212548,0.317778,69462.0,0.21277803603409365,7.552718,68768.0,694.0,15.000112258,15.000684259,0.47781453674019364,23.890726837009684,0.0,0.0,0.298858526461432,0.002421307506053269,15.002576178,0.18113949016203423,9.056974508101712,0.0,0.0,0.06091732349488513,0.0010900553412711723,,,,,,,,,,,,,,,,,,,,,,
F0048,main03,1,publication,redis,7.4.2,always,redis-old,1,0,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092451,False,failed,read tcp 10.42.134.2:52244->10.43.3.27:6379: i/o timeout,measurement,300.0,299.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,8.151111561,300.0,True,,,,,,,,,,,,,,,,,,,
F0049,main03,2,publication,nats,2.15.0,memory,nats-current,16,0,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092452,False,complete,,complete,905314.0,905314.0,0.0,60353.55138051713,0.24332,0.623239,905314.0,0.26366230767005244,9.417298,896261.0,9053.0,15.000177774,15.000745043,1.1872236978196335,59.361184890981676,0.0,0.0,0.5993648671235167,0.0018385425371887014,15.001914772,1.1708022787052799,58.540113935263996,0.0,0.0,0.18760650014546362,0.0019118074892980341,,,,,,,,,,,,,,,,,,,,,,
F0050,main03,2,publication,nats,2.15.0,always,nats-current,16,0,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092453,False,complete,,complete,7403.0,7403.0,0.0,492.85396095940627,23.154291,159.261864,7403.0,32.45788464838573,1312.414835,7329.0,74.0,15.020676684,15.021287613,0.04261232568678332,2.130616284339166,0.0,0.0,0.10063951531470886,0.00286098956580276,15.023070579,0.14041763226146126,7.020881613073063,0.0,0.0,0.052988164443143325,0.05566475680649074,,,,,,,,,,,,,,,,,,,,,,
F0051,main03,2,publication,redis,8.10.2,memory,redis-current,1,0,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092454,False,complete,,complete,87022.0,87022.0,0.0,5801.423980562541,0.168337,0.252643,87022.0,0.16960059316035084,6.893475,86152.0,870.0,15.000110368,15.000692143,0.3606217598782169,18.031087993910845,0.0,0.0,0.2575445816186557,0.0022290809327846365,15.00238106,0.0793651351234242,3.9682567561712103,0.0,0.0,0.05147580678829374,0.0006262263599549117,,,,,,,,,,,,,,,,,,,,,,
F0052,main03,2,publication,nats,2.15.0,periodic,nats-current,16,0,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092455,False,complete,,complete,717729.0,717729.0,0.0,47847.92694873051,0.285383,0.787142,717729.0,0.3328833692410423,792.333267,710552.0,7177.0,15.000210997,15.000724322,1.0429349719503498,52.14674859751749,0.0,0.0,0.5482309746328438,0.0021695594125500667,15.001749997,1.1856356760749185,59.281783803745924,0.0,0.0,0.1916659714690915,0.1332276633019104,,,,,,,,,,,,,,,,,,,,,,
F0053,main03,2,publication,nats,2.10.24,always,nats-old,1,0,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092456,False,complete,,complete,8079.0,8079.0,0.0,538.5950177447415,1.707651,3.324458,8079.0,1.852216730907296,7.103205,7999.0,80.0,15.000138757,15.00083188,0.08323858369913283,4.161929184956641,0.0,0.0,0.11690283400809717,0.0075910931174089065,15.00278796,0.2012805891845718,10.06402945922859,0.0,0.0,0.05382388723413181,0.04102865293451357,,,,,,,,,,,,,,,,,,,,,,
F0054,main03,2,publication,redis,7.4.2,always,redis-old,16,0,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092457,False,complete,,complete,74930.0,74930.0,0.0,4994.562723249675,3.123735,6.157671,74930.0,3.1999289172027274,12.524161,74181.0,749.0,15.002314347,15.002967137,0.2717401806437083,13.587009032185415,0.0,0.0,0.25165562913907286,0.0051324503311258275,15.004455746,0.20808452188159762,10.404226094079881,0.0,0.0,0.06052995102348361,0.05090208882749383,,,,,,,,,,,,,,,,,,,,,,
F0055,main03,2,publication,redis,8.10.2,memory,redis-current,16,0,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092458,False,complete,,complete,1096791.0,1096791.0,0.0,73118.60734555064,0.206203,0.46744,1096791.0,0.21756836950249456,7.190948,1085824.0,10967.0,15.00016261,15.000720596,1.11651162974571,55.825581487285504,0.0,0.0,0.6126607649908135,0.001837314180724904,15.001938899,0.523442273219993,26.172113660999653,0.0,0.0,0.14008286945967438,0.0010463315615452224,,,,,,,,,,,,,,,,,,,,,,
F0056,main03,2,publication,redis,7.4.2,memory,redis-old,1,0,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092459,False,complete,,complete,87079.0,87079.0,0.0,5805.217958952919,0.1679,0.254246,87079.0,0.16950258302231275,6.786049,86209.0,870.0,15.000125855,15.000615502,0.36086065930283184,18.04303296514159,0.0,0.0,0.258837525492862,0.002379333786539769,15.002466797,0.07667265760788206,3.8336328803941027,0.0,0.0,0.04904461261863946,0.0018396956139984113,,,,,,,,,,,,,,,,,,,,,,
F0057,main03,2,publication,nats,2.10.24,always,nats-old,16,0,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092460,False,complete,,complete,10358.0,10358.0,0.0,689.6955166924098,22.981036,44.250482,10358.0,23.192791449700845,83.868589,10255.0,103.0,15.018221446,15.018903245,0.05902315139390193,2.9511575696950962,0.0,0.0,0.11899544918253835,0.0026967807180178663,15.020854888,0.19240249783045504,9.620124891522753,0.0,0.0,0.0570902394106814,0.049347061778001,,,,,,,,,,,,,,,,,,,,,,
F0058,main03,2,publication,nats,2.15.0,always,nats-current,1,0,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092461,False,complete,,complete,8546.0,8546.0,0.0,569.6893366816129,1.691078,3.005598,8546.0,1.750903630704421,181.465317,8461.0,85.0,15.001158438,15.001851041,0.08831723474516533,4.4158617372582665,0.0,0.0,0.11652613827993255,0.002866779089376054,15.003602091,0.20819966972289922,10.409983486144961,0.0,0.0,0.06672545561434451,0.03838078441253044,,,,,,,,,,,,,,,,,,,,,,
F0059,main03,2,publication,nats,2.15.0,memory,nats-current,1,0,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092462,False,complete,,complete,64403.0,64403.0,0.0,4293.49970378132,0.230634,0.329016,64403.0,0.22977145002561797,6.502601,63759.0,644.0,15.00011749,15.000754273,0.4448686965035788,22.24343482517894,0.0,0.0,0.2838931955211025,0.002583979328165375,15.002441552,0.18457495670968635,9.228747835484317,0.0,0.0,0.06167880157335342,0.0005858230814294083,,,,,,,,,,,,,,,,,,,,,,
F0060,main03,2,publication,nats,2.15.0,periodic,nats-current,1,0,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092463,False,complete,,complete,62445.0,62445.0,0.0,4162.974953322428,0.232422,0.342652,62445.0,0.2368781718151971,27.053585,61821.0,624.0,15.000090248,15.000887467,0.4440718600585713,22.203593002928564,0.0,0.0,0.27167530224525044,0.0025906735751295338,15.002412703,0.22455161490967018,11.22758074548351,0.0,0.0,0.06756135289936871,0.1285588862410636,,,,,,,,,,,,,,,,,,,,,,
F0061,main03,2,publication,redis,7.4.2,periodic,redis-old,16,0,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092464,False,complete,,complete,933609.0,933609.0,0.0,62239.81257508587,0.245371,0.532916,933609.0,0.25580325923378183,9.185037,924273.0,9336.0,15.000189772,15.00074108,1.027581831977064,51.3790915988532,0.0,0.0,0.5743863750208716,0.0020036734012355987,15.001860852,0.6209207705561512,31.04603852780756,0.0,0.0,0.1284572576258421,0.002803464580107954,,,,,,,,,,,,,,,,,,,,,,
F0062,main03,2,publication,nats,2.10.24,periodic,nats-old,1,0,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092465,False,complete,,complete,61715.0,61715.0,0.0,4114.289156564943,0.22273,0.358998,61715.0,0.24000796691241838,790.454083,61098.0,617.0,15.000161061,15.000741414,0.40554662147047926,20.277331073523964,0.0,0.0,0.3298330177311069,0.0036150800482010674,15.002507149,0.21479316543533813,10.739658271766906,0.0,0.0,0.09721115537848606,0.009855315579786118,,,,,,,,,,,,,,,,,,,,,,
F0063,main03,2,publication,redis,8.10.2,always,redis-current,1,0,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092466,False,failed,read tcp 10.42.134.2:37778->10.43.157.135:6379: i/o timeout,measurement,831.0,830.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,15.186553915,831.0,True,,,,,,,,,,,,,,,,,,,
F0064,main03,2,publication,nats,2.10.24,memory,nats-old,1,0,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092467,False,complete,,complete,68729.0,68729.0,0.0,4581.9074431125955,0.21438,0.316296,68729.0,0.21502115581486733,5.258484,68042.0,687.0,15.000084758,15.000706367,0.4829520572402789,24.147602862013944,0.0,0.0,0.2898500775460969,0.001895571256246769,15.002465499,0.18293746452427687,9.146873226213843,0.0,0.0,0.06631155104437547,0.0008388558006878617,,,,,,,,,,,,,,,,,,,,,,
F0065,main03,2,publication,nats,2.10.24,periodic,nats-old,16,0,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092468,False,complete,,complete,764302.0,764302.0,0.0,50952.532051164926,0.276633,0.849402,764302.0,0.31251359435014336,23.292556,756659.0,7643.0,15.000275143,15.00071611,1.0986172846117546,54.93086423058773,0.0,0.0,0.5724746214012315,0.0018305874521551007,15.001812508,1.2387655818315204,61.93827909157602,0.0,0.0,0.18088253677236552,0.008333680570023752,,,,,,,,,,,,,,,,,,,,,,
F0066,main03,2,publication,redis,7.4.2,memory,redis-old,16,0,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092469,False,complete,,complete,1096446.0,1096446.0,0.0,73095.47481108319,0.206508,0.469426,1096446.0,0.21764638321721502,7.645478,1085482.0,10964.0,15.000189859,15.000804985,1.1055779350897281,55.278896754486404,0.0,0.0,0.6118629908103592,0.0018379281537176273,15.001964699,0.5305160463769466,26.52580231884733,0.0,0.0,0.13153273685090727,0.0007943808010703236,,,,,,,,,,,,,,,,,,,,,,
F0067,main03,2,publication,redis,7.4.2,always,redis-old,1,0,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092470,False,complete,,complete,8903.0,8903.0,0.0,593.4882379208925,1.631986,2.839677,8903.0,1.6809267295293766,13.504344,8814.0,89.0,15.001139755,15.001952248,0.05995233054550648,2.997616527275324,0.0,0.0,0.17212976970919483,0.0031938140864010756,15.003829269,0.1706003816831355,8.530019084156775,0.0,0.0,0.061775900288594254,0.03931573884311347,,,,,,,,,,,,,,,,,,,,,,
F0068,main03,2,publication,redis,8.10.2,periodic,redis-current,1,0,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092471,False,complete,,complete,82151.0,82151.0,0.0,5476.725898130254,0.178306,0.261915,82151.0,0.17973045894754855,7.332593,81330.0,821.0,15.000020364,15.000599301,0.35862187183690575,17.931093591845286,0.0,0.0,0.25067980965329706,0.002549286199864038,15.002276747,0.117484501167628,5.8742250583814,0.0,0.0,0.0700450826515278,0.0011688094840540991,,,,,,,,,,,,,,,,,,,,,,
F0069,main03,2,publication,redis,7.4.2,periodic,redis-old,1,0,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092472,False,complete,,complete,72885.0,72885.0,0.0,4858.994602304862,0.202276,0.286893,72885.0,0.20288104218975164,6.095228,72157.0,728.0,15.000016663,15.000569138,0.31343477415730037,15.671738707865018,0.0,0.0,0.24766751484308736,0.002374893977947413,15.002370965,0.10771070811206272,5.385535405603136,0.0,0.0,0.04917484854815124,0.002214330478378943,,,,,,,,,,,,,,,,,,,,,,
F0070,main03,2,publication,redis,8.10.2,always,redis-current,16,0,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092473,False,complete,,complete,59508.0,59508.0,0.0,3966.5564576827555,3.15656,23.383102,59508.0,4.030081662734405,77.602137,58913.0,595.0,15.002433631,15.003097826,0.21515896499760648,10.757948249880323,0.0,0.0,0.22400267067267568,0.002670672675680187,15.004804782,0.1729490011834797,8.647450059173984,0.0,0.0,0.07340025094102885,0.05391049769970724,,,,,,,,,,,,,,,,,,,,,,
F0071,main03,2,publication,nats,2.10.24,memory,nats-old,16,0,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092474,False,complete,,complete,920304.0,920304.0,0.0,61352.74857109643,0.238618,0.657886,920304.0,0.2593784037068152,16.008936,911101.0,9203.0,15.000208164,15.000738896,1.1781904293203025,58.90952146601512,0.0,0.0,0.5979038429545832,0.0026617867243387125,15.001899486,1.1715198476300472,58.57599238150236,0.0,0.0,0.1846179457299817,0.0012069252538704845,,,,,,,,,,,,,,,,,,,,,,
F0072,main03,2,publication,redis,8.10.2,periodic,redis-current,16,0,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092475,False,complete,,complete,895930.0,895930.0,0.0,59727.9939861072,0.248705,0.580057,895930.0,0.26645489837598163,14.078389,886971.0,8959.0,15.000168936,15.000721502,1.004295693243249,50.21478466216245,0.0,0.0,0.6112873601602938,0.0021706461846718985,15.001811942,0.6184488271063544,30.92244135531772,0.0,0.0,0.13673640167364018,0.005271966527196653,,,,,,,,,,,,,,,,,,,,,,
F0073,main03,0,drain,nats,2.15.0,periodic,nats-current,16,16,4,15,65536,compressible,inherited,False,,250,0.1,True,2026092476,False,complete,,complete,65536.0,65536.0,0.0,31542.699457082934,0.469618,1.13205,65536.0,0.5056410399169953,16.243996,64881.0,655.0,2.077691546,2.077933844,1.461126401481336,36.5281600370334,0.0,0.0,0.7591687041564792,0.0012224938875305623,2.078954092,1.323109062669961,66.15545313349806,0.0,0.0,0.20306398317813157,0.0027035145689396217,,,,0.9968302097042849,,,,,,,,,,,,,,,,,,
F0074,main03,0,drain,nats,2.15.0,periodic,nats-current,16,16,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092477,False,complete,,complete,65536.0,65536.0,0.0,29061.347090905987,0.502935,1.279636,65536.0,0.5492003496856743,8.785081,64881.0,655.0,2.25509161,2.255545784,1.1008085127834408,55.04042563917204,0.0,0.0,0.6002202643171806,0.0022026431718061676,2.256569688,1.271105880422515,63.55529402112575,0.0,0.0,0.17935233877663992,0.0019374481040686411,,,,0.9975313740413854,,,,,,,,,,,,,,,,,,
F0075,main03,0,drain,nats,2.15.0,memory,nats-current,16,1,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092478,False,complete,,complete,65536.0,65536.0,0.0,2202.227377609989,0.451495,0.631742,65536.0,0.45140723204041083,3.870667,64881.0,655.0,29.758961616,29.759183453,0.42695069305468963,21.34753465273448,0.0,0.0,0.27514280768564997,0.002250302925393803,29.760613552,0.21144738797151263,10.572369398575631,0.0,0.0,0.06429916030372892,0.004822437022779669,,,,0.9941013648505255,,,,,,,,,,,,,,,,,,
F0076,main03,0,drain,redis,8.10.2,memory,redis-current,16,1,4,15,65536,compressible,inherited,False,,250,0.1,True,2026092479,False,complete,,complete,65536.0,65536.0,0.0,2914.7851613405387,0.342382,0.500682,65536.0,0.34035230183410814,5.473954,64881.0,655.0,22.483989856,22.484233158,0.36314247155433277,9.07856178885832,0.0,0.0,0.26267228613737326,0.0021642556099783572,22.4855827,0.08272829860886817,4.136414930443409,0.0,0.0,0.06221454829007463,0.003982399465300212,,,,0.9920538390141498,,,,,,,,,,,,,,,,,,
F0077,main03,0,drain,nats,2.15.0,periodic,nats-current,16,1,4,15,65536,compressible,inherited,False,,250,0.1,True,2026092480,False,complete,,complete,65536.0,65536.0,0.0,2289.3235595250803,0.43665,0.621841,65536.0,0.43414265641785127,5.994638,64881.0,655.0,28.626796648,28.627041605,0.45075551913636175,11.268887978409044,0.0,0.0,0.3067782878746962,0.002160410477990818,28.628492746,0.22157079858443765,11.078539929221883,0.0,0.0,0.06373872390860605,0.004170233313579597,,,,0.9938930115321788,,,,,,,,,,,,,,,,,,
F0078,main03,0,drain,nats,2.15.0,memory,nats-current,16,16,4,15,65536,compressible,inherited,False,,250,0.1,True,2026092481,False,complete,,complete,65536.0,65536.0,0.0,32991.70097074541,0.459451,0.961251,65536.0,0.48372188775634584,3.00575,64881.0,655.0,1.986438955,1.986671128,1.5245799656076746,38.11449914019187,0.0,0.0,0.7464968152866241,0.0012738853503184713,1.987610337,1.3430036815108393,67.15018407554196,0.0,0.0,0.18622208241585403,0.0009436929852154766,,,,0.9974254921163687,,,,,,,,,,,,,,,,,,
F0079,main03,0,drain,nats,2.15.0,memory,nats-current,16,16,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092482,False,complete,,complete,65536.0,65536.0,0.0,28580.182049619383,0.518426,1.250285,65536.0,0.5585390310211208,3.345113,64881.0,655.0,2.293057472,2.293462433,1.110874528983401,55.54372644917005,0.0,0.0,0.6032608695652174,0.0010869565217391304,2.294532749,1.2916276750861924,64.58138375430961,0.0,0.0,0.22903050108932463,0.0016339869281045752,,,,0.9976966992750979,,,,,,,,,,,,,,,,,,
F0080,main03,0,drain,redis,8.10.2,periodic,redis-current,16,1,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092483,False,complete,,complete,65536.0,65536.0,0.0,2740.243752014871,0.361912,0.544452,65536.0,0.36220641265869197,10.866539,64881.0,655.0,23.916120583,23.916373754,0.34548979226493487,17.274489613246743,0.0,0.0,0.2637585324232082,0.002773037542662116,23.917693523,0.12783067886792238,6.3915339433961185,0.0,0.0,0.07113650660515831,0.0025162507863283707,,,,0.9925338592276991,,,,,,,,,,,,,,,,,,
F0081,main03,0,drain,nats,2.15.0,memory,nats-current,16,1,4,15,65536,compressible,inherited,False,,250,0.1,True,2026092484,False,complete,,complete,65536.0,65536.0,0.0,2286.6119146326937,0.435821,0.617675,65536.0,0.4345496502227763,4.269073,64881.0,655.0,28.660744563,28.660983459,0.45769148217699335,11.442287054424833,0.0,0.0,0.2859848484848485,0.002344877344877345,28.662349304,0.21559338819228008,10.779669409614003,0.0,0.0,0.06633335526171524,0.003486612722847181,,,,0.9936464076988746,,,,,,,,,,,,,,,,,,
F0082,main03,0,drain,redis,8.10.2,memory,redis-current,16,1,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092485,False,complete,,complete,65536.0,65536.0,0.0,2920.5741823280305,0.341433,0.505685,65536.0,0.33983685078430453,3.887689,64881.0,655.0,22.439423178,22.439661576,0.36159475812586567,18.079737906293282,0.0,0.0,0.2666362807657247,0.0025068368277119417,22.441330951,0.08586210881196144,4.2931054405980715,0.0,0.0,0.05705588292791912,0.0010333175077498814,,,,0.9925187326042949,,,,,,,,,,,,,,,,,,
F0083,main03,0,drain,redis,8.10.2,periodic,redis-current,16,16,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092486,False,complete,,complete,65536.0,65536.0,0.0,28395.343165280698,0.542795,1.029009,65536.0,0.5622737103729243,7.102912,64881.0,655.0,2.307984081,2.308215914,0.9896370552447374,49.48185276223687,0.0,0.0,0.5678610206297503,0.002171552660152009,2.309132261,0.6414327256241994,32.07163628120997,0.0,0.0,0.1338411316648531,0.0019042437431991295,,,,0.997872184928428,,,,,,,,,,,,,,,,,,
F0084,main03,0,drain,redis,8.10.2,periodic,redis-current,16,1,4,15,65536,compressible,inherited,False,,250,0.1,True,2026092487,False,complete,,complete,65536.0,65536.0,0.0,2756.6214822061534,0.361139,0.522517,65536.0,0.3601238731842068,6.823984,64881.0,655.0,23.774029341,23.774266551,0.35306409903303354,8.826602475825839,0.0,0.0,0.2575222186529607,0.002462790448656173,23.775706822,0.1267228361519035,6.336141807595174,0.0,0.0,0.06261519827268419,0.0040286481647269475,,,,0.9927252050748615,,,,,,,,,,,,,,,,,,
F0085,main03,0,drain,redis,8.10.2,memory,redis-current,16,16,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092488,False,complete,,complete,65536.0,65536.0,0.0,34960.302911052284,0.438537,0.867404,65536.0,0.45647527183533315,1.728774,64881.0,655.0,1.8745833,1.874817662,1.082963981592787,54.14819907963935,0.0,0.0,0.5989304812834224,0.001336898395721925,1.875746256,0.5586245989553504,27.931229947767523,0.0,0.0,0.12140468227424749,0.00033444816053511704,,,,0.9974071109229982,,,,,,,,,,,,,,,,,,
F0086,main03,0,drain,redis,8.10.2,periodic,redis-current,16,16,4,15,65536,compressible,inherited,False,,250,0.1,True,2026092489,False,complete,,complete,65536.0,65536.0,0.0,30472.60223658485,0.486444,0.964368,65536.0,0.5235819746093762,19.993988,64881.0,655.0,2.150653216,2.150900285,1.33139365872556,33.284841468139,0.0,0.0,0.735672514619883,0.0011695906432748538,2.151826834,0.6146033589243733,30.730167946218668,0.0,0.0,0.13752913752913754,0.24708624708624707,,,,0.997181578157322,,,,,,,,,,,,,,,,,,
F0087,main03,0,drain,nats,2.15.0,periodic,nats-current,16,1,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092490,False,complete,,complete,65536.0,65536.0,0.0,2176.2811586765242,0.457035,0.63944,65536.0,0.45668976638793535,5.479607,64881.0,655.0,30.113756092,30.114006123,0.430499447567639,21.52497237838195,0.0,0.0,0.27339922647185216,0.0022346368715083797,30.115278585,0.2138668245030947,10.693341225154734,0.0,0.0,0.06442389965982845,0.003485193146482459,,,,0.9938853339504561,,,,,,,,,,,,,,,,,,
F0088,main03,0,drain,redis,8.10.2,memory,redis-current,16,16,4,15,65536,compressible,inherited,False,,250,0.1,True,2026092491,False,complete,,complete,65536.0,65536.0,0.0,36967.11070298474,0.417715,0.746608,65536.0,0.4315838176879896,2.947008,64881.0,655.0,1.772819102,1.773055511,1.4809914205782586,37.02478551445647,0.0,0.0,0.7602256699576869,0.0014104372355430183,1.774034109,0.5586758422354551,27.933792111772753,0.0,0.0,0.12353982300884955,0.004247787610619469,,,,0.9971504228805405,,,,,,,,,,,,,,,,,,
F0089,main03,1,drain,redis,8.10.2,periodic,redis-current,16,16,4,15,65536,compressible,inherited,False,,250,0.1,True,2026092492,False,complete,,complete,65536.0,65536.0,0.0,28713.72332452615,0.542012,0.996014,65536.0,0.5558433804321263,4.317669,64881.0,655.0,2.282392961,2.28262378,1.3316092764090977,33.29023191022744,0.0,0.0,0.70874861572536,0.0011074197120708748,2.283651937,0.637094461037387,31.85472305186935,0.0,0.0,0.18306761957119297,0.0013743815283122594,,,,0.9975208148435926,,,,,,,,,,,,,,,,,,
F0090,main03,1,drain,nats,2.15.0,periodic,nats-current,16,1,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092493,False,complete,,complete,65536.0,65536.0,0.0,2262.0723156443605,0.439579,0.653199,65536.0,0.4393103844909667,5.690286,64881.0,655.0,28.97166441,28.971900714,0.4456694480442089,22.283472402210442,0.0,0.0,0.2865842736879814,0.002597169980297331,28.973349957,0.22285662547074586,11.142831273537293,0.0,0.0,0.07215173372729643,0.0018684279134439906,,,,0.9937518587320955,,,,,,,,,,,,,,,,,,
F0091,main03,1,drain,redis,8.10.2,memory,redis-current,16,1,4,15,65536,compressible,inherited,False,,250,0.1,True,2026092494,False,complete,,complete,65536.0,65536.0,0.0,2931.4563096557877,0.339922,0.504305,65536.0,0.3385967359771672,3.758138,64881.0,655.0,22.356123741,22.356402479,0.3549202071958279,8.873005179895697,0.0,0.0,0.2849450045829514,0.00229147571035747,22.357926479,0.08689441759390268,4.344720879695134,0.0,0.0,0.05311221917194241,0.0008964087623956524,,,,0.9925815381091382,,,,,,,,,,,,,,,,,,
F0092,main03,1,drain,nats,2.15.0,periodic,nats-current,16,16,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092495,False,complete,,complete,65536.0,65536.0,0.0,27686.02051982937,0.517261,1.559811,65536.0,0.576561433654786,7.682567,64881.0,655.0,2.3671152,2.367354074,1.0939757717036795,54.698788585183976,0.0,0.0,0.5839493136219641,0.0021119324181626186,2.368232452,1.2602943589762108,63.01471794881054,0.0,0.0,0.22195830034309844,0.000791765637371338,,,,0.9976682301942889,,,,,,,,,,,,,,,,,,
